,value,numBigOnes,aveNumExprEvaluated,aveNumSolutions,aveSolveTimeSec
3385,946,2,23572.5,11.3,0.23526477813720703
3386,946,3,25917.3,4.1,0.2588632106781006
3387,946,4,28837.6,2.8,0.279197096824646
3388,947,1,18885.1,4.7,0.19710814952850342
3389,947,2,23884.4,8.5,0.23890471458435059
3390,947,3,27370.0,11.9,0.2714658260345459
3391,947,4,27504.9,4.9,0.28025093078613283
3392,948,1,15210.1,10.3,0.16254789829254152
3393,948,2,20527.5,8.5,0.19675874710083008
3394,948,3,29055.5,8.8,0.2907955884933472
3395,948,4,29345.4,6.9,0.293019962310791
3396,949,1,14515.7,3.5,0.16250839233398437
3397,949,2,25305.2,10.0,0.2527406454086304
3398,949,3,29196.1,13.0,0.28453354835510253
3399,949,4,28277.9,7.2,0.28433003425598147
3400,950,1,15695.0,9.6,0.17544305324554443
3401,950,2,23498.8,34.0,0.2329096794128418
3402,950,3,27318.1,51.8,0.2667375087738037
3403,950,4,28993.9,75.4,0.2823967933654785
3404,951,1,18210.8,8.9,0.18631207942962646
3405,951,2,21522.1,10.6,0.21759405136108398
3406,951,3,27330.5,7.4,0.2625338077545166
3407,951,4,27748.8,4.9,0.27663586139678953
3408,952,1,17826.9,11.8,0.1951378583908081
3409,952,2,18910.0,14.8,0.1986936569213867
3410,952,3,29973.3,10.3,0.28863749504089353
3411,952,4,26094.7,5.1,0.26643598079681396
3412,953,1,15951.1,6.4,0.1660855531692505
3413,953,2,24206.7,12.6,0.2330713987350464
3414,953,3,25836.3,5.8,0.25458698272705077
3415,953,4,28401.7,3.9,0.2870673418045044
3416,954,1,18697.6,14.0,0.19801294803619385
3417,954,2,20080.9,10.4,0.2034219026565552
3418,954,3,29039.0,10.6,0.2855945348739624
3419,954,4,30874.7,10.0,0.29974966049194335
3420,955,1,16304.0,6.5,0.17922098636627198
3421,955,2,23852.5,8.6,0.23580629825592042
3422,955,3,27422.4,8.1,0.27054176330566404
3423,955,4,28121.4,4.5,0.28575911521911623
3424,956,1,14507.1,3.8,0.15483195781707765
3425,956,2,23814.8,11.3,0.23633275032043458
3426,956,3,29791.7,9.6,0.28529987335205076
3427,956,4,29771.7,5.4,0.28844447135925294
3428,957,1,15548.2,6.8,0.16492819786071777
3429,957,2,23651.2,7.9,0.2377833604812622
3430,957,3,25522.3,6.1,0.250714635848999
3431,957,4,32149.7,4.4,0.3102755069732666
3432,958,1,17031.0,3.9,0.18350434303283691
3433,958,2,22974.1,9.4,0.23251011371612548
3434,958,3,26658.3,5.1,0.27953598499298093
3435,958,4,28310.5,3.1,0.2850090742111206
3436,959,1,16692.3,4.0,0.18712396621704103
3437,959,2,20746.5,10.7,0.2038740873336792
3438,959,3,28513.7,7.7,0.2738794803619385
3439,959,4,28765.9,5.6,0.28050296306610106
3440,960,1,18125.3,27.5,0.18776297569274902
3441,960,2,25231.4,23.8,0.23898804187774658
3442,960,3,25724.8,5.4,0.254823899269104
3443,960,4,28157.9,8.0,0.27056705951690674
3444,961,1,16133.8,4.1,0.17582874298095702
3445,961,2,26263.3,8.6,0.25537331104278566
3446,961,3,27886.4,5.8,0.2626422166824341
3447,961,4,29955.3,3.4,0.288277268409729
3448,962,1,16938.4,4.6,0.1805539608001709
3449,962,2,23915.9,6.9,0.23417515754699708
3450,962,3,26744.8,3.9,0.26153481006622314
3451,962,4,28662.1,1.5,0.2822380065917969
3452,963,1,17764.0,11.6,0.18753249645233155
3453,963,2,20844.9,6.9,0.20240325927734376
3454,963,3,29479.1,7.2,0.2734713554382324
3455,963,4,28661.0,2.4,0.28555893898010254
3456,964,1,14596.3,5.8,0.16367502212524415
3457,964,2,22251.0,7.0,0.23459057807922362
3458,964,3,27589.3,4.2,0.2793449640274048
3459,964,4,29356.5,0.5,0.29608466625213625
3460,965,1,17694.4,7.9,0.19130241870880127
3461,965,2,22576.0,9.6,0.22811586856842042
3462,965,3,27511.9,3.9,0.268924355506897
3463,965,4,28174.6,5.1,0.2739767789840698
3464,966,1,14358.5,6.4,0.14900007247924804
3465,966,2,20807.8,11.4,0.1991965055465698
3466,966,3,26118.0,8.6,0.2515550136566162
3467,966,4,28969.7,6.4,0.2742441654205322
3468,967,1,16299.0,5.9,0.17819669246673583
3469,967,2,21913.5,5.5,0.21606075763702393
3470,967,3,25908.6,6.9,0.25417869091033934
3471,967,4,27724.0,1.3,0.27398765087127686
3472,968,1,15856.1,9.5,0.16470143795013428
3473,968,2,23537.9,13.5,0.2257253885269165
3474,968,3,27306.5,5.2,0.2664307117462158
3475,968,4,29257.4,5.7,0.27663991451263426
3476,969,1,18309.6,6.6,0.19026105403900145
3477,969,2,22658.0,9.3,0.21123781204223632
3478,969,3,29920.2,10.7,0.28184778690338136
3479,969,4,27599.2,7.2,0.2707613468170166
3480,970,1,18220.9,11.8,0.1868602991104126
3481,970,2,26621.6,11.9,0.25188274383544923
3482,970,3,26500.9,7.8,0.2606794834136963
3483,970,4,30429.2,5.8,0.2885103464126587
3484,971,1,15934.5,3.4,0.17309026718139647
3485,971,2,25412.4,8.3,0.24500348567962646
3486,971,3,30786.5,10.7,0.28629069328308104
3487,971,4,27500.6,3.9,0.2769022464752197
3488,972,1,16135.4,23.1,0.1723088026046753
3489,972,2,25974.0,21.1,0.24998939037322998
3490,972,3,26503.2,11.5,0.25462727546691893
3491,972,4,29196.0,9.7,0.2824268341064453
3492,973,1,18263.7,5.4,0.18871448040008545
3493,973,2,20389.4,5.4,0.200051212310791
3494,973,3,23414.9,4.2,0.23088114261627196
3495,973,4,25369.5,6.1,0.2557947874069214
3496,974,1,17037.4,4.5,0.17432212829589844
3497,974,2,20126.6,4.6,0.19896185398101807
3498,974,3,27109.4,6.8,0.2624199390411377
3499,974,4,28344.5,2.8,0.2783506393432617
3500,975,1,17856.2,14.7,0.18583498001098633
3501,975,2,18847.0,23.5,0.1845958948135376
3502,975,3,27209.7,51.2,0.2549499750137329
3503,975,4,28972.5,74.4,0.2795359373092651
3504,976,1,18579.0,9.6,0.19701156616210938
3505,976,2,23513.1,9.1,0.23200528621673583
3506,976,3,25575.5,9.6,0.24344711303710936
3507,976,4,29807.4,2.1,0.28092069625854493
3508,977,1,13689.2,5.7,0.14824626445770264
3509,977,2,19677.2,11.0,0.19708120822906494
3510,977,3,30159.1,10.8,0.2867682456970215
3511,977,4,29779.7,11.1,0.2894739627838135
3512,978,1,14717.1,6.5,0.1581418514251709
3513,978,2,23494.1,5.2,0.23142035007476808
3514,978,3,26431.6,8.4,0.25570719242095946
3515,978,4,28382.0,3.1,0.2777811050415039
3516,979,1,15828.7,7.4,0.17272541522979737
3517,979,2,22556.3,8.8,0.22780401706695558
3518,979,3,28086.1,10.3,0.26803903579711913
3519,979,4,28891.2,4.0,0.28171849250793457
3520,980,1,17348.2,16.4,0.17944159507751464
3521,980,2,24212.5,17.4,0.24153296947479247
3522,980,3,25859.1,13.6,0.25381300449371336
3523,980,4,28254.2,4.9,0.28205199241638185
3524,981,1,18774.4,8.8,0.19902606010437013
3525,981,2,26533.1,7.3,0.2540368318557739
3526,981,3,29184.6,16.6,0.27192962169647217
3527,981,4,28251.7,3.7,0.28197221755981444
3528,982,1,18729.5,5.9,0.19614107608795167
3529,982,2,25344.4,12.0,0.24131767749786376
3530,982,3,21709.0,4.9,0.21602518558502198
3531,982,4,29050.2,7.3,0.2721107006072998
3532,983,1,14576.7,3.8,0.1743131160736084
3533,983,2,20437.7,5.7,0.20524125099182128
3534,983,3,27562.1,6.7,0.2650824308395386
3535,983,4,29638.2,6.3,0.2875500679016113
3536,984,1,17190.3,13.6,0.19142334461212157
3537,984,2,20530.9,12.4,0.20141360759735108
3538,984,3,27552.6,8.2,0.2702202320098877
3539,984,4,27520.3,8.1,0.27421648502349855
3540,985,1,16560.8,6.0,0.18327722549438477
3541,985,2,24954.4,12.1,0.2412461519241333
3542,985,3,26958.4,8.3,0.2617550611495972
3543,985,4,27667.6,2.3,0.265190577507019
3544,986,1,19621.3,9.6,0.20699236392974854
3545,986,2,23998.2,7.2,0.23792555332183837
3546,986,3,30171.9,7.2,0.28935720920562746
3547,986,4,27369.4,1.6,0.27033674716949463
3548,987,1,15692.6,8.5,0.16284630298614503
3549,987,2,20988.1,7.4,0.21085963249206544
3550,987,3,27302.6,3.3,0.2639143943786621
3551,987,4,28396.6,3.0,0.2867380142211914
3552,988,1,14954.1,10.7,0.15952041149139404
3553,988,2,25051.6,10.1,0.25217413902282715
3554,988,3,29543.3,6.7,0.2878258466720581
3555,988,4,28687.9,1.4,0.27946183681488035
3556,989,1,17821.4,7.1,0.18692870140075685
3557,989,2,21767.6,6.5,0.21834969520568848
3558,989,3,29861.1,4.0,0.2895089626312256
3559,989,4,29026.3,0.7,0.2838553190231323
3560,990,1,18430.0,18.1,0.20201854705810546
3561,990,2,19031.5,16.7,0.19562106132507323
3562,990,3,25309.0,10.2,0.24360342025756837
3563,990,4,29201.8,10.8,0.2874966382980347
3564,991,1,14610.9,4.9,0.16421201229095458
3565,991,2,23494.9,6.4,0.23915605545043944
3566,991,3,25294.9,9.1,0.24931724071502687
3567,991,4,28175.3,3.1,0.2837557792663574
3568,992,1,18805.3,8.3,0.19514639377593995
3569,992,2,22811.4,9.3,0.23179354667663574
3570,992,3,27305.6,11.7,0.2660215854644775
3571,992,4,28889.6,5.0,0.2939976453781128
3572,993,1,15608.1,6.0,0.17074961662292482
3573,993,2,21567.8,8.8,0.21466283798217772
3574,993,3,26385.8,7.4,0.25736868381500244
3575,993,4,29530.4,2.3,0.29428672790527344
3576,994,1,17357.3,11.1,0.19112236499786378
3577,994,2,25349.2,13.8,0.2547971963882446
3578,994,3,28651.5,8.0,0.28138127326965334
3579,994,4,28896.5,8.6,0.28775734901428224
3580,995,1,17877.5,10.1,0.20015304088592528
3581,995,2,24842.6,15.4,0.2504525423049927
3582,995,3,26920.0,3.9,0.25821352005004883
3583,995,4,29354.6,6.0,0.2842901945114136
3584,996,1,16224.6,8.4,0.17696080207824708
3585,996,2,20957.7,8.6,0.2102956533432007
3586,996,3,29279.5,13.6,0.28700554370880127
3587,996,4,29514.7,7.1,0.29178943634033205
3588,997,1,15924.2,6.8,0.16957197189331055
3589,997,2,20528.6,9.5,0.21213865280151367
3590,997,3,26969.6,8.9,0.2554031848907471
3591,997,4,30591.9,7.6,0.29831609725952146
3592,998,1,17094.2,9.2,0.1837599515914917
3593,998,2,22310.9,17.5,0.22640836238861084
3594,998,3,26029.1,8.6,0.2608318567276001
3595,998,4,27145.0,3.9,0.27770771980285647
3596,999,1,15267.2,8.2,0.15988554954528808
3597,999,2,21631.2,8.9,0.20986955165863036
3598,999,3,29034.9,9.1,0.27497546672821044
3599,999,4,26782.9,2.8,0.2580904960632324
